20
0.005 0.00248363 0.000662269
0.005 0.00248363 0.000137731
0.005 0.00249073 0.000660547
0.005 0.00249073 0.000139453
0.00484165 0.00249989 0.000700538
0.00484165 0.00249989 9.94621e-05
0.00483856 0.00249581 0.000704323
0.0049433 0.00248944 0.000679529
0.00498769 0.00249954 0.00066423
0.00483856 0.00249581 9.56768e-05
0.0049433 0.00248944 0.000120471
0.00498769 0.00249954 0.00013577
0.00499399 0.00249299 0.000658325
0.00499399 0.00249299 0.000141675
0.00496934 0.00249087 0.000683864
0.00496934 0.00249087 0.000116136
0.00484271 0.00250019 0.000707835
0.00484271 0.00250019 9.21651e-05
0.00494812 0.00248404 0.000683589
0.00494812 0.00248404 0.000116411
