30
0.00490065 0.00250355 0.000686673
0.00490065 0.00250355 0.000113327
0.00487596 0.00250144 0.00069475
0.00474084 0.00250696 0.000695029
0.00465846 0.00250278 0.00067641
0.00487596 0.00250144 0.00010525
0.00474084 0.00250696 0.000104971
0.00465846 0.00250278 0.00012359
0.0046754 0.00250538 0.000673747
0.00491871 0.00250066 0.000687377
0.00459624 0.00250231 0.000671963
0.0046754 0.00250538 0.000126253
0.00491871 0.00250066 0.000112623
0.00459624 0.00250231 0.000128037
0.00490682 0.00250686 0.000692428
0.00490682 0.00250686 0.000107572
0.00471418 0.00249958 0.000675606
0.00471418 0.00249958 0.000124394
0.00459808 0.0024987 0.000678522
0.00494831 0.00249654 0.000673946
0.00490031 0.00250427 0.000696807
0.00459808 0.0024987 0.000121478
0.00494831 0.00249654 0.000126054
0.00490031 0.00250427 0.000103193
0.00487744 0.00250202 0.000704533
0.00466251 0.00250007 0.000680032
0.00487744 0.00250202 9.54674e-05
0.00466251 0.00250007 0.000119968
0.00486641 0.00250183 0.000693873
0.00486641 0.00250183 0.000106127
