6
0.00442604 0.00248909 0.000625207
0.00442604 0.00248909 0.000174793
0.00461875 0.00249888 0.000677926
0.00461875 0.00249888 0.000122074
0.00443929 0.00249447 0.000634303
0.00443929 0.00249447 0.000165697
