8
0.00452423 0.00249784 0.000631924
0.00452423 0.00249784 0.000168076
0.00451498 0.00249635 0.00063056
0.00451498 0.00249635 0.00016944
0.00440588 0.00249263 0.000481325
0.00440588 0.00249263 0.000318675
0.00440071 0.00248917 0.000481047
0.00440071 0.00248917 0.000318953
